AGREEMENT_RK,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,OWN_AUTO,FL_PRESENCE_FL,FAMILY_INCOME,PERSONAL_INCOME,CREDIT,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,TARGET
60383583,38,1,Высшее,Состою в браке,2 и больше,2 и больше,1,0,1,0,от 10000 до 20000 руб.,9000,22000,1,0,0
61517342,42,1,Среднее специальное,Состою в браке,2 и больше,0,1,0,0,1,от 20000 до 50000 руб.,15000,27088,1,0,0
64363709,23,0,Высшее,Не состоял в браке,0,0,1,0,0,1,от 20000 до 50000 руб.,30000,4590,1,0,1
66849191,31,0,Высшее,Состою в браке,1,1,1,0,0,1,от 20000 до 50000 руб.,15000,11880,3,3,0
75276828,63,1,Среднее,Не состоял в браке,0,0,0,1,0,1,от 10000 до 20000 руб.,6000,5000,3,3,0
61153739,27,1,Среднее специальное,Состою в браке,1,1,1,0,0,1,от 20000 до 50000 руб.,15000,9629,1,0,1
67217364,39,1,Среднее специальное,Состою в браке,1,1,1,0,0,1,от 20000 до 50000 руб.,18000,20987,3,3,0
62991727,43,1,Среднее специальное,Вдовец/Вдова,2 и больше,2 и больше,1,0,0,1,от 10000 до 20000 руб.,13000,9534,1,0,0
61420110,60,1,Среднее,Состою в браке,2 и больше,0,0,1,0,0,от 5000 до 10000 руб.,5200,4500,2,2,0
61378216,33,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,1,от 10000 до 20000 руб.,20000,11950,1,0,0
65227755,49,1,Среднее специальное,Состою в браке,1,0,1,0,0,0,от 10000 до 20000 руб.,6000,5090,1,1,0
60048649,26,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,13000,4703,1,0,0
66964461,38,0,Среднее,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,12000,8957,1,0,1
64825946,27,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,9000,17424,1,0,1
66772955,36,1,Высшее,Разведен(а),1,1,1,0,0,0,свыше 50000 руб.,15000,6594,2,2,0
67323570,42,1,Среднее специальное,Состою в браке,2 и больше,1,1,0,0,0,от 20000 до 50000 руб.,12000,29037,1,0,0
74982312,46,1,Среднее,Состою в браке,0,0,1,0,1,0,от 20000 до 50000 руб.,12650,25080,2,1,0
61962648,27,0,Среднее специальное,Не состоял в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,9000,7189,1,1,0
59961282,43,1,Высшее,Разведен(а),0,0,1,0,0,1,от 20000 до 50000 руб.,40000,40410,1,1,0
60460976,30,0,Высшее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,30000,7137,1,0,1
65480352,24,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,10000,9490,1,1,0
64429925,41,0,Среднее специальное,Гражданский брак,2 и больше,2 и больше,1,0,0,0,от 10000 до 20000 руб.,11500,29700,1,0,0
63986316,36,1,Среднее,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,6000,5840,1,1,0
63584839,42,0,Высшее,Состою в браке,1,1,1,0,0,1,от 20000 до 50000 руб.,15000,48580,1,0,1
67423403,56,1,Среднее специальное,Состою в браке,2 и больше,0,1,1,0,0,свыше 50000 руб.,30000,78150,1,0,1
73848706,30,0,Среднее,Состою в браке,2 и больше,2 и больше,1,0,0,1,от 20000 до 50000 руб.,16000,8669,1,0,0
66591984,47,1,Среднее,Состою в браке,1,0,1,0,0,1,от 10000 до 20000 руб.,7100,20653,3,3,0
62377524,53,1,Среднее специальное,Состою в браке,1,0,1,0,0,0,от 10000 до 20000 руб.,6000,7190,1,0,0
66158890,23,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,8000,10790,1,0,0
61151983,43,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,12000,11199,1,0,0
67148327,37,1,Высшее,Состою в браке,1,1,1,0,0,1,от 20000 до 50000 руб.,29000,20209,2,2,0
60108759,55,1,Среднее специальное,Состою в браке,2 и больше,0,1,0,0,0,от 10000 до 20000 руб.,7000,7550,1,0,0
75277061,26,1,Среднее специальное,Гражданский брак,2 и больше,2 и больше,1,0,0,1,от 10000 до 20000 руб.,13000,6168,1,0,0
64361215,29,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,9000,17980,1,0,0
66664448,26,1,Высшее,Состою в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,21000,22440,1,0,1
61128012,34,1,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 5000 до 10000 руб.,5000,4590,1,1,0
62086372,24,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,15000,5941,1,0,1
67530654,43,1,Среднее,Состою в браке,2 и больше,0,1,0,0,0,от 20000 до 50000 руб.,10000,18054,1,0,0
66431039,37,1,Высшее,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,7800,3400,2,2,0
65419884,23,1,Среднее,Не состоял в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,14000,9127,1,1,0
62236119,45,0,Среднее специальное,Состою в браке,1,1,1,0,1,1,свыше 50000 руб.,30000,29690,1,0,0
67140209,49,1,Среднее,Состою в браке,2 и больше,0,1,0,0,0,от 10000 до 20000 руб.,12000,3928,2,2,0
74177264,37,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,7000,4240,1,0,0
63600552,48,1,Среднее,Разведен(а),0,0,1,0,0,1,от 10000 до 20000 руб.,15000,44760,1,0,0
62248078,42,0,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,1,1,от 20000 до 50000 руб.,30000,23389,2,0,0
65207556,40,1,Среднее специальное,Не состоял в браке,0,2 и больше,1,0,0,1,от 20000 до 50000 руб.,11000,28420,1,0,1
61244479,56,1,Высшее,Вдовец/Вдова,0,0,1,1,0,1,от 5000 до 10000 руб.,9330,7850,1,0,0
64279518,36,1,Среднее,Разведен(а),1,1,1,0,0,0,от 20000 до 50000 руб.,16000,14598,1,1,0
61082604,53,1,Среднее,Состою в браке,2 и больше,0,1,0,0,0,от 20000 до 50000 руб.,12000,8785,1,1,0
67319516,33,0,Среднее,Состою в браке,1,1,1,0,0,1,от 20000 до 50000 руб.,18000,11550,1,0,0
67170275,54,1,Высшее,Состою в браке,2 и больше,0,1,1,1,0,от 20000 до 50000 руб.,21000,14991,3,3,0
72263345,50,1,Среднее,Разведен(а),2 и больше,0,1,0,0,1,от 10000 до 20000 руб.,12000,13025,1,0,0
66080261,25,1,Среднее специальное,Не состоял в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,10000,16490,1,1,0
65413785,26,1,Среднее,Разведен(а),1,1,1,0,0,0,от 5000 до 10000 руб.,7000,11510,1,1,0
62037803,42,1,Среднее специальное,Состою в браке,2 и больше,0,1,0,0,0,от 10000 до 20000 руб.,7850,17702,1,0,0
73826301,42,0,Среднее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,20000,20200,2,1,0
61832441,54,1,Неполное среднее,Состою в браке,2 и больше,1,1,1,0,1,от 10000 до 20000 руб.,6700,21658,1,0,0
59923612,26,0,Высшее,Не состоял в браке,0,0,1,0,0,1,от 10000 до 20000 руб.,10000,20700,2,1,0
66323676,54,1,Среднее,Вдовец/Вдова,2 и больше,0,1,0,0,0,от 5000 до 10000 руб.,10000,10555,3,3,0
61381122,26,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,1,от 20000 до 50000 руб.,15000,6400,1,0,1
66405513,31,0,Среднее,Состою в браке,1,1,1,0,0,1,от 10000 до 20000 руб.,12000,3450,1,1,0
65416756,25,1,Среднее,Состою в браке,0,0,1,0,0,0,от 5000 до 10000 руб.,8000,18690,2,2,0
63001956,62,1,Среднее,Вдовец/Вдова,2 и больше,0,1,1,0,0,от 20000 до 50000 руб.,17000,22970,1,0,0
60464401,29,1,Среднее специальное,Не состоял в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,18000,27000,1,1,0
63915922,46,1,Высшее,Состою в браке,2 и больше,1,1,0,0,0,от 10000 до 20000 руб.,13000,23320,1,0,0
73822653,33,0,Среднее специальное,Состою в браке,1,1,1,0,0,1,от 20000 до 50000 руб.,25000,12868,1,1,0
74947649,54,1,Среднее,Состою в браке,0,0,1,0,0,1,от 20000 до 50000 руб.,15000,11240,2,2,0
62794114,54,0,Среднее специальное,Состою в браке,0,0,0,1,0,1,от 10000 до 20000 руб.,15000,19920,1,0,0
64455108,56,0,Высшее,Состою в браке,0,0,1,1,0,0,от 20000 до 50000 руб.,18000,15100,1,0,0
61104584,42,0,Среднее специальное,Состою в браке,1,1,1,0,0,1,от 20000 до 50000 руб.,12000,6998,1,1,0
59925539,39,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,35000,34804,1,1,0
62594920,42,1,Среднее специальное,Состою в браке,2 и больше,1,1,0,0,0,от 10000 до 20000 руб.,9000,8880,1,0,0
66536598,27,1,Среднее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,17000,9550,2,2,1
62505743,39,1,Высшее,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 20000 до 50000 руб.,35000,3699,1,1,0
64915501,46,0,Среднее специальное,Состою в браке,2 и больше,1,1,0,1,0,от 20000 до 50000 руб.,20000,25000,1,0,0
62386987,59,1,Среднее,Вдовец/Вдова,2 и больше,0,0,1,0,1,от 5000 до 10000 руб.,5000,4600,1,0,0
74952294,24,0,Среднее,Не состоял в браке,0,0,1,0,1,0,от 20000 до 50000 руб.,20000,21800,2,2,0
60451886,56,1,Среднее специальное,Не состоял в браке,1,0,1,1,0,1,от 10000 до 20000 руб.,10000,23500,1,0,0
62025473,59,1,Среднее специальное,Состою в браке,0,0,0,1,0,1,от 10000 до 20000 руб.,6500,17380,1,0,0
67028464,47,1,Среднее,Разведен(а),2 и больше,1,1,0,0,0,от 5000 до 10000 руб.,8000,14875,3,2,0
63601542,37,1,Среднее специальное,Гражданский брак,1,1,1,0,1,1,свыше 50000 руб.,35000,9994,1,0,0
66195988,23,1,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,0,1,от 20000 до 50000 руб.,6500,13700,1,0,0
63602995,58,1,Среднее специальное,Не состоял в браке,2 и больше,0,0,1,0,0,от 10000 до 20000 руб.,6000,24280,1,0,0
74039205,32,1,Среднее,Состою в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,5000,10419,2,1,0
67228601,35,1,Среднее,Состою в браке,2 и больше,2 и больше,1,0,0,1,от 20000 до 50000 руб.,10000,12900,2,1,0
66748130,45,0,Высшее,Состою в браке,2 и больше,1,1,0,0,0,от 20000 до 50000 руб.,15000,33340,2,2,0
74835083,35,1,Высшее,Не состоял в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,30000,39450,1,0,0
61121711,47,0,Высшее,Не состоял в браке,1,1,1,0,0,0,от 5000 до 10000 руб.,7000,3490,1,1,0
66925735,43,0,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 10000 до 20000 руб.,10000,6990,1,1,0
63600601,26,0,Среднее,Состою в браке,2 и больше,2 и больше,1,0,1,0,от 10000 до 20000 руб.,7000,6570,1,1,0
63813472,67,1,Среднее,Не состоял в браке,2 и больше,0,1,0,0,1,от 10000 до 20000 руб.,12000,24970,2,1,0
64832999,44,0,Высшее,Состою в браке,2 и больше,2 и больше,1,0,1,0,от 20000 до 50000 руб.,8500,45000,1,0,0
64593619,33,1,Среднее специальное,Разведен(а),2 и больше,2 и больше,1,0,0,0,от 10000 до 20000 руб.,10000,5265,1,1,0
74033974,53,1,Среднее,Состою в браке,1,0,1,0,0,0,от 5000 до 10000 руб.,4300,6980,1,0,0
62375991,40,0,Среднее специальное,Разведен(а),2 и больше,2 и больше,1,0,1,0,от 10000 до 20000 руб.,13200,7335,1,0,0
73816704,28,1,Высшее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,15000,5129,1,0,0
61934183,52,1,Среднее специальное,Вдовец/Вдова,1,1,1,0,0,1,от 20000 до 50000 руб.,20000,13000,2,1,0
60442571,40,1,Высшее,Разведен(а),1,1,1,0,0,1,от 20000 до 50000 руб.,15000,10446,1,0,0
74035080,44,1,Среднее,Вдовец/Вдова,1,1,1,0,0,1,от 5000 до 10000 руб.,5000,16530,2,1,0
64276037,33,0,Среднее,Состою в браке,2 и больше,2 и больше,1,0,1,0,свыше 50000 руб.,20000,28781,1,0,0
59925110,44,0,Среднее специальное,Состою в браке,1,0,1,0,1,0,от 20000 до 50000 руб.,15000,7800,1,1,0
67165268,24,1,Среднее специальное,Разведен(а),1,1,1,0,0,0,от 10000 до 20000 руб.,10000,14800,1,1,0
61451918,46,0,Высшее,Состою в браке,2 и больше,1,1,0,0,0,от 20000 до 50000 руб.,18000,17901,1,1,0
61099710,61,0,Высшее,Состою в браке,2 и больше,0,1,0,0,0,от 20000 до 50000 руб.,25000,24300,1,1,0
64353970,53,1,Высшее,Состою в браке,1,0,1,1,1,0,от 20000 до 50000 руб.,25000,22450,1,0,0
66781896,55,1,Среднее,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,13000,16647,3,3,0
66967312,35,0,Среднее,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 10000 до 20000 руб.,8000,5456,1,0,0
74281522,34,1,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,1,0,от 20000 до 50000 руб.,25000,44660,1,0,0
61832255,22,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,16000,7410,1,1,0
72279205,33,0,Неполное среднее,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,10000,4480,1,0,1
61290106,54,1,Среднее специальное,Вдовец/Вдова,0,0,1,0,0,1,от 5000 до 10000 руб.,8000,19230,1,0,0
61366540,49,0,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,1,1,от 20000 до 50000 руб.,16000,5340,2,1,0
63907163,23,0,Среднее,Не состоял в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,15000,18040,1,0,1
62624047,35,1,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 20000 до 50000 руб.,11000,16070,1,0,0
